0,negative
1869,negative
1870,positive
1871,negative
1872,negative
1873,neutral
1874,negative
1875,negative
1876,neutral
1877,negative
1878,negative
1879,neutral
1880,negative
1881,negative
1882,neutral
1883,negative
1884,negative
1885,negative
1886,negative
1887,negative
1888,neutral
1889,positive
1890,negative
1891,negative
1892,negative
1893,negative
1894,negative
1895,positive
1896,negative
1897,negative
1898,negative
1899,negative
1900,positive
1901,positive
1902,positive
1903,negative
1904,positive
1905,neutral
1906,negative
1907,negative
1908,neutral
1909,negative
1910,negative
1911,negative
1912,negative
1913,negative
1914,negative
1915,neutral
1916,positive
1917,negative
1918,negative
1919,negative
1920,negative
1921,neutral
1922,positive
1923,negative
1924,negative
1925,negative
1926,negative
1927,positive
1928,positive
1929,negative
1930,negative
1931,negative
1932,negative
1933,neutral
1934,negative
1935,negative
1936,negative
1937,negative
1938,negative
1939,positive
1940,negative
1941,negative
1942,negative
1943,negative
1944,negative
1945,negative
1946,negative
1947,neutral
1948,negative
1949,positive
1950,negative
1951,neutral
1952,negative
1953,negative
1954,negative
1955,negative
1956,negative
1957,negative
1958,negative
1959,positive
1960,negative
1961,neutral
1962,positive
1963,positive
1964,positive
1965,positive
1966,positive
1967,negative
1968,positive
1969,neutral
1970,negative
1971,negative
1972,negative
1973,negative
1974,negative
1975,negative
1976,negative
1977,neutral
1978,neutral
1979,positive
1980,negative
1981,negative
1982,negative
1983,negative
1984,negative
1985,negative
1986,negative
1987,negative
1988,neutral
1989,negative
1990,negative
1991,negative
1992,negative
1993,negative
1994,negative
1995,negative
1996,negative
1997,negative
1998,negative
1999,negative
2000,negative
2001,negative
2002,negative
2003,neutral
2004,negative
2005,negative
2006,positive
2007,negative
2008,negative
2009,neutral
2010,neutral
2011,negative
2012,positive
2013,positive
2014,negative
2015,negative
2016,neutral
2017,negative
2018,positive
2019,neutral
2020,negative
2021,negative
2022,negative
2023,negative
2024,neutral
2025,negative
2026,negative
2027,negative
2028,negative
2029,negative
2030,negative
2031,negative
2032,negative
2033,negative
2034,neutral
2035,negative
2036,neutral
2037,positive
2038,negative
2039,positive
2040,negative
2041,negative
2042,negative
2043,negative
2044,negative
2045,positive
2046,negative
2047,neutral
2048,positive
2049,positive
2050,positive
2051,negative
2052,negative
2053,negative
2054,negative
2055,negative
2056,positive
2057,negative
2058,negative
2059,negative
2060,negative
2061,negative
2062,negative
2063,negative
2064,negative
2065,positive
2066,negative
2067,negative
2068,negative
2069,positive
2070,positive
2071,neutral
2072,neutral
2073,negative
2074,negative
2075,positive
2076,negative
2077,negative
2078,negative
2079,negative
2080,positive
2081,negative
2082,negative
2083,negative
2084,negative
2085,negative
2086,neutral
2087,negative
2088,negative
2089,negative
2090,neutral
2091,negative
2092,negative
2093,negative
2094,negative
2095,negative
2096,positive
2097,negative
2098,negative
2099,neutral
2100,negative
2101,negative
2102,neutral
2103,negative
2104,negative
2105,positive
2106,positive
2107,negative
2108,negative
2109,neutral
2110,neutral
2111,negative
2112,negative
2113,negative
2114,negative
2115,negative
2116,negative
2117,positive
2118,negative
2119,negative
2120,negative
2121,neutral
2122,positive
2123,negative
2124,negative
2125,negative
2126,negative
2127,negative
2128,neutral
2129,neutral
2130,negative
2131,negative
2132,negative
2133,negative
2134,negative
2135,neutral
2136,negative
2137,negative
2138,neutral
2139,positive
2140,negative
2141,negative
2142,negative
2143,negative
2144,positive
2145,negative
2146,negative
2147,positive
2148,negative
2149,neutral
2150,negative
2151,neutral
2152,negative
2153,positive
2154,negative
2155,negative
2156,negative
2157,negative
2158,negative
2159,negative
2160,negative
2161,negative
2162,positive
2163,neutral
2164,negative
2165,positive
2166,negative
2167,negative
2168,negative
2169,neutral
2170,negative
2171,neutral
2172,negative
2173,positive
2174,positive
2175,negative
2176,positive
2177,negative
2178,negative
2179,negative
2180,negative
2181,negative
2182,negative
2183,negative
2184,neutral
2185,negative
2186,neutral
2187,negative
2188,negative
2189,negative
2190,neutral
2191,negative
2192,neutral
2193,negative
2194,neutral
2195,negative
2196,negative
2197,negative
2198,negative
2199,negative
2200,negative
2201,negative
2202,negative
2203,negative
2204,positive
2205,negative
2206,negative
2207,positive
2208,negative
2209,neutral
2210,negative
2211,negative
2212,positive
2213,negative
2214,negative
2215,neutral
2216,negative
2217,negative
2218,neutral
2219,negative
2220,negative
2221,negative
2222,positive
2223,negative
2224,negative
2225,neutral
2226,negative
2227,negative
2228,negative
2229,negative
2230,negative
2231,neutral
2232,negative
2233,negative
2234,neutral
2235,neutral
2236,negative
2237,positive
2238,negative
2239,neutral
2240,negative
2241,negative
2242,negative
2243,negative
2244,neutral
2245,negative
2246,negative
2247,negative
2248,negative
2249,positive
2250,negative
2251,positive
2252,negative
2253,negative
2254,neutral
2255,negative
2256,negative
2257,neutral
2258,negative
2259,negative
2260,negative
2261,negative
2262,negative
2263,negative
2264,positive
2265,negative
2266,negative
2267,negative
2268,negative
2269,neutral
2270,positive
2271,negative
2272,negative
2273,negative
2274,negative
2275,neutral
2276,positive
2277,negative
2278,neutral
2279,positive
2280,negative
2281,negative
2282,negative
2283,neutral
2284,negative
2285,neutral
2286,neutral
2287,negative
2288,neutral
2289,negative
2290,negative
2291,negative
2292,negative
2293,negative
2294,negative
2295,neutral
2296,negative
2297,negative
2298,negative
2299,negative
2300,negative
2301,negative
2302,positive
2303,positive
2304,negative
2305,negative
2306,negative
2307,negative
2308,neutral
2309,negative
2310,negative
2311,negative
2312,negative
2313,negative
2314,negative
2315,negative
2316,positive
2317,negative
2318,positive
2319,negative
2320,positive
2321,negative
2322,negative
2323,positive
2324,neutral
2325,negative
2326,negative
2327,neutral
2328,negative
2329,negative
2330,negative
2331,negative
2332,negative
2333,negative
2334,negative
2335,negative
2336,negative
2337,neutral
2338,negative
2339,negative
2340,negative
2341,neutral
2342,negative
2343,negative
2344,negative
2345,negative
2346,positive
2347,negative
2348,negative
2349,neutral
2350,negative
2351,negative
2352,negative
2353,positive
2354,negative
2355,negative
2356,negative
2357,negative
2358,neutral
2359,negative
2360,negative
2361,negative
2362,negative
2363,negative
2364,neutral
2365,negative
2366,positive
2367,negative
2368,negative
2369,negative
2370,neutral
2371,negative
2372,negative
2373,negative
2374,negative
2375,positive
2376,negative
2377,neutral
2378,positive
2379,positive
2380,positive
2381,negative
2382,neutral
2383,negative
2384,negative
2385,negative
2386,negative
2387,negative
2388,negative
2389,positive
2390,negative
2391,negative
2392,negative
2393,neutral
2394,negative
2395,positive
2396,negative
2397,neutral
2398,negative
2399,negative
2400,negative
2401,negative
2402,negative
2403,negative
2404,negative
2405,negative
2406,negative
2407,negative
2408,positive
2409,neutral
2410,negative
2411,negative
2412,negative
2413,neutral
2414,negative
2415,negative
2416,negative
2417,negative
2418,neutral
2419,negative
2420,neutral
2421,neutral
2422,positive
2423,negative
2424,positive
2425,negative
2426,negative
2427,negative
2428,positive
2429,negative
2430,neutral
2431,positive
2432,negative
2433,negative
2434,negative
2435,negative
2436,negative
2437,negative
2438,negative
2439,negative
2440,negative
2441,negative
2442,negative
2443,negative
2444,positive
2445,negative
2446,neutral
2447,negative
2448,negative
2449,negative
2450,negative
2451,negative
2452,neutral
2453,positive
2454,negative
2455,negative
2456,negative
2457,negative
2458,negative
2459,negative
2460,negative
2461,negative
2462,negative
2463,neutral
2464,negative
2465,negative
2466,neutral
2467,negative
2468,neutral
2469,negative
2470,negative
2471,neutral
2472,negative
2473,negative
2474,negative
2475,negative
2476,negative
2477,neutral
2478,negative
2479,negative
2480,negative
2481,positive
2482,negative
2483,negative
2484,negative
2485,negative
2486,positive
2487,neutral
2488,negative
2489,negative
2490,negative
2491,negative
2492,negative
2493,negative
2494,negative
2495,negative
2496,neutral
2497,negative
2498,negative
2499,negative
2500,negative
2501,negative
2502,negative
2503,positive
2504,negative
2505,negative
2506,negative
2507,negative
2508,negative
2509,negative
2510,negative
2511,positive
2512,negative
2513,negative
2514,neutral
2515,neutral
2516,positive
2517,negative
2518,neutral
2519,negative
2520,negative
2521,negative
2522,negative
2523,neutral
2524,positive
2525,negative
2526,negative
2527,negative
2528,negative
2529,negative
2530,negative
2531,negative
2532,negative
2533,neutral
2534,negative
2535,negative
2536,negative
2537,positive
2538,positive
2539,positive
2540,negative
2541,negative
2542,negative
2543,negative
2544,neutral
2545,negative
2546,neutral
2547,negative
2548,negative
2549,neutral
2550,negative
2551,negative
2552,negative
2553,negative
2554,negative
2555,neutral
2556,neutral
2557,negative
2558,neutral
2559,neutral
2560,positive
2561,negative
2562,neutral
2563,negative
2564,negative
2565,negative
2566,negative
2567,neutral
2568,negative
2569,negative
2570,positive
2571,positive
2572,negative
2573,negative
2574,negative
2575,neutral
2576,negative
2577,positive
2578,negative
2579,negative
2580,neutral
2581,negative
2582,negative
2583,negative
2584,negative
2585,negative
2586,negative
2587,neutral
2588,negative
2589,negative
2590,neutral
2591,positive
2592,negative
2593,neutral
2594,negative
2595,negative
2596,neutral
2597,negative
2598,negative
2599,negative
2600,negative
2601,negative
2602,neutral
2603,neutral
2604,negative
2605,negative
2606,negative
2607,negative
2608,negative
2609,negative
2610,negative
2611,negative
2612,negative
2613,negative
2614,negative
2615,negative
2616,neutral
2617,positive
2618,negative
2619,negative
2620,neutral
2621,negative
2622,neutral
2623,neutral
2624,negative
2625,negative
2626,negative
2627,negative
2628,negative
2629,negative
2630,negative
2631,negative
2632,negative
2633,neutral
2634,neutral
2635,positive
2636,negative
2637,negative
2638,neutral
2639,negative
2640,negative
2641,negative
2642,negative
2643,positive
2644,negative
2645,negative
2646,positive
2647,negative
2648,negative
2649,negative
2650,negative
2651,negative
2652,neutral
2653,negative
2654,negative
2655,negative
2656,negative
2657,negative
2658,negative
2659,neutral
2660,neutral
2661,negative
2662,positive
2663,neutral
2664,negative
2665,negative
2666,neutral
2667,negative
2668,negative
2669,negative
2670,negative
2671,negative
2672,negative
2673,negative
2674,negative
2675,positive
2676,negative
2677,neutral
2678,neutral
2679,neutral
2680,negative
2681,negative
2682,positive
2683,positive
2684,negative
2685,negative
2686,negative
2687,positive
2688,positive
2689,negative
2690,positive
2691,negative
2692,negative
2693,negative
2694,negative
2695,negative
2696,negative
2697,negative
2698,negative
2699,positive
2700,negative
2701,negative
2702,negative
2703,negative
2704,negative
2705,negative
2706,negative
2707,negative
2708,negative
2709,negative
2710,negative
2711,negative
2712,negative
2713,negative
2714,negative
2715,negative
2716,negative
2717,positive
2718,positive
2719,negative
2720,negative
2721,neutral
2722,negative
2723,negative
2724,negative
2725,neutral
2726,negative
2727,neutral
2728,neutral
2729,neutral
2730,negative
2731,negative
2732,negative
2733,negative
2734,neutral
2735,negative
2736,negative
2737,negative
2738,negative
2739,negative
2740,negative
2741,negative
2742,neutral
2743,negative
2744,neutral
2745,neutral
2746,negative
2747,negative
2748,negative
2749,negative
2750,negative
2751,neutral
2752,negative
2753,negative
2754,negative
2755,negative
2756,negative
2757,neutral
2758,negative
2759,negative
2760,negative
2761,neutral
2762,negative
2763,negative
2764,neutral
2765,negative
2766,negative
2767,neutral
2768,negative
2769,negative
2770,negative
2771,negative
2772,negative
2773,negative
2774,negative
2775,neutral
2776,positive
2777,negative
2778,negative
2779,negative
2780,negative
2781,negative
2782,negative
2783,negative
2784,negative
2785,neutral
2786,negative
2787,positive
2788,negative
2789,negative
2790,negative
2791,positive
2792,negative
2793,negative
2794,positive
2795,negative
2796,negative
2797,negative
2798,neutral
2799,negative
2800,negative
2801,neutral
2802,neutral
2803,neutral
2804,negative
2805,negative
2806,negative
2807,negative
2808,negative
2809,negative
2810,negative
2811,negative
2812,negative
2813,negative
2814,negative
2815,neutral
2816,positive
2817,positive
2818,negative
2819,negative
2820,negative
2821,negative
2822,negative
2823,negative
2824,negative
2825,negative
2826,positive
2827,negative
2828,negative
2829,negative
2830,negative
2831,neutral
2832,negative
2833,negative
2834,neutral
2835,negative
2836,negative
2837,negative
2838,negative
2839,negative
2840,neutral
2841,positive
2842,negative
2843,neutral
2844,negative
2845,neutral
2846,negative
2847,positive
2848,positive
2849,negative
2850,negative
2851,negative
2852,negative
2853,positive
2854,negative
2855,negative
2856,neutral
2857,positive
2858,negative
2859,negative
2860,negative
2861,negative
2862,positive
2863,negative
2864,negative
2865,negative
2866,positive
2867,negative
2868,negative
2869,negative
2870,negative
2871,negative
2872,neutral
2873,neutral
2874,negative
2875,negative
2876,negative
2877,negative
2878,negative
2879,negative
2880,negative
2881,negative
2882,neutral
2883,negative
2884,negative
2885,neutral
2886,neutral
2887,negative
2888,negative
2889,negative
2890,neutral
2891,negative
2892,neutral
2893,negative
2894,negative
2895,neutral
2896,negative
2897,neutral
2898,negative
2899,negative
2900,positive
2901,negative
2902,negative
2903,positive
2904,negative
2905,neutral
2906,positive
2907,negative
2908,negative
2909,neutral
2910,negative
2911,positive
2912,positive
2913,positive
2914,negative
2915,positive
2916,negative
2917,negative
2918,neutral
2919,negative
2920,neutral
2921,negative
2922,positive
2923,negative
2924,negative
2925,negative
2926,negative
2927,negative
2928,negative
2929,negative
2930,negative
2931,negative
2932,positive
2933,positive
2934,negative
2935,negative
2936,negative
2937,negative
2938,negative
2939,negative
2940,negative
2941,negative
2942,neutral
2943,negative
2944,negative
2945,negative
2946,neutral
2947,positive
2948,positive
2949,negative
2950,negative
2951,negative
2952,negative
2953,negative
2954,negative
2955,negative
2956,neutral
2957,positive
2958,negative
2959,positive
2960,negative
2961,negative
2962,negative
2963,neutral
2964,neutral
2965,negative
2966,positive
2967,positive
2968,negative
2969,neutral
2970,positive
2971,positive
2972,negative
2973,negative
2974,negative
2975,negative
2976,negative
2977,negative
2978,negative
2979,neutral
2980,negative
2981,negative
2982,negative
2983,positive
2984,negative
2985,neutral
2986,negative
2987,negative
2988,negative
2989,negative
2990,neutral
2991,negative
2992,negative
2993,negative
2994,positive
2995,negative
2996,negative
2997,negative
2998,negative
2999,negative
3000,negative
3001,negative
3002,neutral
3003,negative
3004,neutral
3005,negative
3006,negative
3007,negative
3008,positive
3009,negative
3010,negative
3011,negative
3012,negative
3013,neutral
3014,positive
3015,negative
3016,negative
3017,positive
3018,negative
3019,negative
3020,negative
3021,negative
3022,negative
3023,negative
3024,positive
3025,negative
3026,negative
3027,negative
3028,negative
3029,positive
3030,negative
3031,neutral
3032,negative
3033,positive
3034,negative
3035,negative
3036,neutral
3037,neutral
3038,negative
3039,positive
3040,negative
3041,negative
3042,negative
3043,positive
3044,positive
3045,negative
3046,positive
3047,positive
3048,negative
3049,negative
3050,negative
3051,neutral
3052,positive
3053,negative
3054,negative
3055,neutral
3056,negative
3057,negative
3058,negative
3059,negative
3060,negative
3061,negative
3062,negative
3063,negative
3064,negative
3065,neutral
3066,neutral
3067,neutral
3068,negative
3069,neutral
3070,negative
3071,negative
3072,negative
3073,negative
3074,positive
3075,negative
3076,negative
3077,neutral
3078,neutral
3079,negative
3080,negative
3081,neutral
3082,negative
3083,negative
3084,neutral
3085,negative
3086,neutral
3087,negative
3088,negative
3089,negative
3090,negative
3091,negative
3092,negative
3093,negative
3094,neutral
3095,negative
3096,neutral
3097,negative
3098,negative
3099,neutral
3100,negative
3101,neutral
3102,negative
3103,positive
3104,negative
3105,negative
3106,negative
3107,negative
3108,negative
3109,neutral
3110,negative
3111,negative
3112,neutral
3113,neutral
3114,neutral
3115,negative
3116,negative
3117,negative
3118,negative
3119,neutral
3120,negative
3121,neutral
3122,negative
3123,positive
3124,negative
3125,positive
3126,negative
3127,positive
3128,negative
3129,negative
3130,negative
3131,negative
3132,negative
3133,positive
3134,negative
3135,negative
3136,negative
3137,neutral
3138,negative
3139,negative
3140,negative
3141,negative
3142,negative
3143,neutral
3144,neutral
3145,negative
3146,negative
3147,neutral
3148,neutral
3149,positive
3150,negative
3151,negative
3152,negative
3153,negative
3154,negative
3155,negative
3156,negative
3157,negative
3158,positive
3159,positive
3160,neutral
3161,positive
3162,positive
3163,negative
3164,negative
3165,negative
3166,neutral
3167,neutral
3168,negative
3169,negative
3170,positive
3171,negative
3172,negative
3173,negative
3174,negative
3175,negative
3176,negative
3177,negative
3178,negative
3179,negative
3180,negative
3181,negative
3182,negative
3183,negative
3184,neutral
3185,negative
3186,negative
3187,negative
3188,negative
3189,negative
3190,neutral
3191,negative
3192,positive
3193,negative
3194,negative
3195,negative
3196,neutral
3197,negative
3198,negative
3199,neutral
3200,negative
3201,negative
3202,negative
3203,negative
3204,neutral
3205,negative
3206,negative
3207,negative
3208,negative
3209,positive
3210,positive
3211,negative
3212,negative
3213,negative
3214,neutral
3215,negative
3216,positive
3217,negative
3218,positive
3219,negative
3220,negative
3221,negative
3222,positive
3223,negative
3224,negative
3225,negative
3226,negative
3227,positive
3228,positive
3229,negative
3230,negative
3231,negative
3232,negative
3233,negative
3234,negative
3235,negative
3236,negative
3237,negative
3238,negative
3239,negative
3240,negative
3241,negative
3242,negative
3243,negative
3244,neutral
3245,neutral
3246,neutral
3247,negative
3248,positive
3249,negative
3250,positive
3251,negative
3252,positive
3253,negative
3254,negative
3255,negative
3256,negative
3257,negative
3258,positive
3259,positive
3260,positive
3261,negative
3262,neutral
3263,positive
3264,neutral
3265,negative
3266,positive
3267,negative
3268,positive
3269,negative
3270,negative
3271,neutral
3272,negative
3273,negative
3274,negative
3275,negative
3276,positive
3277,neutral
3278,negative
3279,neutral
3280,negative
3281,negative
3282,negative
3283,negative
3284,negative
3285,positive
3286,neutral
3287,negative
3288,negative
3289,positive
3290,negative
3291,negative
3292,negative
3293,negative
3294,neutral
3295,negative
3296,neutral
3297,negative
3298,negative
3299,negative
3300,positive
3301,negative
3302,negative
3303,negative
3304,neutral
3305,negative
3306,negative
3307,negative
3308,neutral
3309,negative
3310,negative
3311,neutral
3312,negative
3313,positive
3314,negative
3315,negative
3316,negative
3317,negative
3318,neutral
3319,negative
3320,negative
3321,negative
3322,negative
3323,neutral
3324,negative
3325,negative
3326,negative
3327,neutral
3328,negative
3329,negative
3330,negative
3331,negative
3332,positive
3333,negative
3334,negative
3335,neutral
3336,negative
3337,neutral
3338,negative
3339,negative
3340,negative
3341,positive
3342,positive
3343,negative
3344,negative
3345,negative
3346,negative
3347,negative
3348,neutral
3349,positive
3350,negative
3351,negative
3352,positive
3353,negative
3354,negative
3355,neutral
3356,neutral
3357,neutral
3358,negative
3359,neutral
3360,neutral
3361,neutral
3362,negative
3363,positive
3364,negative
3365,negative
3366,negative
3367,negative
3368,neutral
3369,positive
3370,neutral
3371,negative
3372,neutral
3373,positive
3374,negative
3375,negative
3376,negative
3377,neutral
3378,positive
3379,positive
3380,negative
3381,negative
3382,negative
3383,negative
3384,negative
3385,positive
3386,negative
3387,negative
3388,negative
3389,negative
3390,positive
3391,negative
3392,negative
3393,negative
3394,negative
3395,neutral
3396,negative
3397,negative
3398,negative
3399,negative
3400,negative
3401,neutral
3402,negative
3403,positive
3404,negative
3405,negative
3406,neutral
3407,negative
3408,neutral
3409,negative
3410,negative
3411,negative
3412,neutral
3413,negative
3414,negative
3415,neutral
3416,negative
3417,negative
3418,negative
3419,negative
3420,negative
3421,neutral
3422,positive
3423,negative
3424,positive
3425,positive
3426,negative
3427,positive
3428,negative
3429,negative
3430,negative
3431,negative
3432,negative
3433,negative
3434,negative
3435,negative
3436,positive
3437,positive
3438,negative
3439,negative
3440,negative
3441,negative
3442,negative
3443,neutral
3444,negative
3445,negative
3446,neutral
3447,negative
3448,negative
3449,negative
3450,negative
3451,neutral
3452,negative
3453,negative
3454,negative
3455,negative
3456,neutral
3457,negative
3458,negative
3459,positive
3460,negative
3461,negative
3462,negative
3463,negative
3464,neutral
3465,negative
3466,negative
3467,negative
3468,negative
3469,negative
3470,negative
3471,neutral
3472,neutral
3473,negative
3474,neutral
3475,negative
3476,negative
3477,positive
3478,negative
3479,negative
3480,positive
3481,neutral
3482,negative
3483,negative
3484,negative
3485,negative
3486,neutral
3487,negative
3488,negative
3489,negative
3490,negative
3491,negative
3492,negative
3493,positive
3494,negative
3495,negative
3496,positive
3497,negative
3498,positive
3499,negative
3500,negative
3501,neutral
3502,positive
3503,positive
3504,neutral
3505,negative
3506,negative
3507,negative
3508,negative
3509,positive
3510,neutral
3511,negative
3512,neutral
3513,negative
3514,negative
3515,negative
3516,negative
3517,negative
3518,negative
3519,negative
3520,negative
3521,negative
3522,negative
3523,neutral
3524,negative
3525,negative
3526,negative
3527,neutral
3528,positive
3529,negative
3530,neutral
3531,neutral
3532,positive
3533,negative
3534,negative
3535,positive
3536,negative
3537,positive
3538,negative
3539,neutral
3540,neutral
3541,negative
3542,negative
3543,negative
3544,neutral
3545,negative
3546,negative
3547,negative
3548,negative
3549,negative
3550,negative
3551,neutral
3552,neutral
3553,negative
3554,negative
3555,positive
3556,negative
3557,negative
3558,positive
3559,neutral
3560,negative
3561,negative
3562,negative
3563,neutral
3564,negative
3565,negative
3566,negative
3567,negative
3568,negative
3569,negative
3570,negative
3571,negative
3572,negative
3573,neutral
3574,positive
3575,negative
3576,negative
3577,positive
3578,negative
3579,negative
3580,negative
3581,negative
3582,neutral
3583,negative
3584,neutral
3585,negative
3586,negative
3587,negative
3588,negative
3589,neutral
3590,negative
3591,negative
3592,negative
3593,neutral
3594,neutral
3595,negative
3596,negative
3597,negative
3598,neutral
3599,negative
3600,negative
3601,negative
3602,negative
3603,negative
3604,negative
3605,negative
3606,negative
3607,neutral
3608,negative
3609,negative
3610,neutral
3611,negative
3612,neutral
3613,negative
3614,negative
3615,negative
3616,negative
3617,negative
3618,positive
3619,negative
3620,negative
3621,positive
3622,negative
3623,neutral
3624,negative
3625,negative
3626,positive
3627,negative
3628,negative
3629,negative
3630,negative
3631,neutral
3632,negative
3633,negative
3634,negative
3635,negative
3636,negative
3637,positive
3638,positive
3639,negative
3640,negative
3641,negative
3642,negative
3643,negative
3644,negative
3645,positive
3646,negative
3647,negative
3648,negative
3649,negative
3650,neutral
3651,negative
3652,neutral
3653,negative
3654,negative
3655,negative
3656,negative
3657,positive
3658,positive
3659,neutral
